Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.86,-0.16,-0.4,27.23,-21,-97.58
-0.71,-0.28,-0.39,12.95,-15.12,-92.19
-0.72,-0.41,-0.4,18.76,-14.98,-87.92
-0.73,-0.43,-0.24,9.38,-10.22,-85.19
-0.8,-0.37,-0.12,-7.91,-4.06,-84.21
-0.9,-0.35,-0.11,-14.77,-8.61,-85.61
-0.92,-0.22,-0.13,-6.79,-11.27,-85.75
-0.86,-0.24,0.01,1.68,1.61,-78.47
-0.93,-0.17,-0.04,18.97,8.4,-78.05
-0.99,-0.12,-0.11,14.63,11.27,-73.85
-0.96,-0.11,-0.13,13.93,15.12,-71.96
-0.97,-0.14,-0.17,16.03,18.27,-69.79
-0.94,-0.22,-0.2,18.62,20.37,-68.53
-0.91,-0.27,-0.21,22.75,20.65,-67.76
-0.88,-0.29,-0.22,26.18,20.58,-67.27
-0.86,-0.26,-0.19,27.23,20.93,-67.2
-0.88,-0.26,-0.21,27.09,21.7,-67.9
-0.93,-0.27,-0.25,27.16,21.14,-68.6
-1,-0.27,-0.3,24.99,18.34,-68.67
-1.05,-0.24,-0.32,21.84,15.19,-68.04
-1.09,-0.16,-0.3,17.57,11.41,-66.85
-1.11,-0.07,-0.27,13.79,8.47,-65.24
-1.12,0.01,-0.27,9.38,6.02,-63.98
-1.15,0.06,-0.27,2.38,2.03,-61.53
-1.17,0.02,-0.29,-5.67,-2.66,-59.43
-1.18,-0.02,-0.31,-15.4,-8.61,-55.44
-1.2,-0.06,-0.26,-30.94,-11.62,-47.46
-1.25,-0.08,-0.21,-37.38,-17.08,-40.11
-1.27,-0.09,-0.11,-31.64,-25.06,-33.67
-1.29,-0.07,-0.04,-21.98,-35.07,-23.52
-1.29,-0.06,0.06,-12.11,-44.66,-12.74
-1.29,-0.05,0.17,4.41,-45.78,0.77
-1.38,0.06,0.28,31.36,-38.64,14.21
-1.52,0.17,0.29,60.97,-32.27,30.24
-1.62,0.29,0.1,86.1,-35.77,43.33
-1.6,0.47,-0.06,80.15,-51.38,58.52
-1.56,0.64,0.05,57.47,-67.62,70.28
-1.44,0.65,0.03,40.74,-76.86,86.73
-1.3,0.49,-0.14,32.41,-69.44,95.62
-1.2,0.24,-0.35,18.41,-66.71,101.78
-1.03,-0.01,-0.49,-12.74,-66.01,105.28
-0.87,-0.42,-0.44,-63.49,-66.15,116.41
-0.78,-0.71,-0.37,-77.63,-55.93,120.61
-0.95,-0.94,-0.45,-61.81,-27.23,129.71
-1.15,-1.03,-0.54,-34.23,-12.04,135.8
-1.4,-1.03,-0.52,-18.27,-7.84,136.92
-1.55,-1.1,-0.53,-14.77,-26.53,136.08
-1.48,-1.15,-0.51,-12.32,-38.85,129.22
-1.28,-1.04,-0.53,0.63,-35.07,128.1
-1.05,-0.76,-0.52,10.64,-26.04,134.68
-1.09,-0.58,-0.45,16.03,-24.5,136.78
-1.1,-0.49,-0.37,11.48,-31.57,132.51
-0.94,-0.51,-0.25,3.64,-34.44,132.86
-0.82,-0.51,-0.15,-16.87,-29.96,133.56
-0.76,-0.52,-0.09,-29.61,-23.38,132.51
-0.79,-0.53,-0.13,-36.96,-20.65,130.83
-0.8,-0.59,-0.19,-38.64,-27.51,130.06
-0.82,-0.59,-0.2,-40.67,-40.95,127.82
-0.77,-0.61,-0.12,-43.4,-47.95,120.26
-0.72,-0.63,-0.06,-43.54,-48.3,113.4
-0.66,-0.62,-0.03,-48.02,-43.61,104.72
-0.62,-0.63,-0.09,-52.92,-41.86,96.18
-0.61,-0.6,-0.16,-51.66,-43.54,85.75
-0.55,-0.58,-0.13,-57.19,-42,73.64
-0.49,-0.61,-0.15,-61.04,-40.11,61.81
-0.37,-0.67,-0.16,-64.96,-37.24,50.05
-0.27,-0.7,-0.18,-64.4,-28.84,41.58
-0.23,-0.74,-0.23,-62.93,-17.08,32.27
-0.24,-0.79,-0.24,-56.77,-12.81,23.73
-0.25,-0.81,-0.23,-47.32,-11.48,14.91
-0.27,-0.83,-0.21,-36.47,-9.17,7.77
-0.29,-0.77,-0.21,-23.52,-2.31,4.76
-0.37,-0.8,-0.14,-5.04,7.42,-3.92
-0.57,-0.74,0,17.78,12.88,-10.92
-0.72,-0.53,0,28.56,27.65,-12.74
-0.86,-0.24,-0.05,34.58,39.55,-4.48
-1.07,0.18,-0.06,26.95,49.7,14.42
-1.39,0.53,0.31,12.11,51.38,32.2
-1.66,0.74,0.39,2.38,31.64,28.14
-1.8,1.23,0.44,-4.06,-1.4,28.56
-1.98,1.79,0.8,19.74,-7.56,38.57
-2.04,2.55,0.83,65.8,4.9,39.55
-2.04,2.46,0.5,79.17,-0.84,26.95
-1.66,1.61,0.23,49.98,-2.8,27.86
-1.32,0.87,-0.05,9.94,-0.91,24.78
-1.02,0.14,-0.19,-26.81,0.28,21.28
-0.76,-0.26,-0.2,-45.01,7.28,11.06
-0.48,-0.55,-0.27,-59.78,16.1,-14.98
-0.28,-0.73,-0.31,-61.46,30.87,-50.05
-0.29,-0.73,-0.18,-55.02,51.52,-76.79
-0.89,-0.61,0.19,-41.86,49.21,-80.43
-1.44,-0.48,0.44,-33.74,17.36,-67.06
-1.54,-0.27,0.3,-28.35,7.56,-37.73
-1.46,-0.04,-0.01,-17.99,23.52,-37.03
-1.41,0.07,0,-2.45,60.9,-62.23
-1.49,0.13,0.08,25.9,97.79,-96.53
-1.43,-0.01,-0.03,65.45,125.65,-97.09
-1.5,-0.46,-0.3,115.85,142.45,-48.23
-0.94,-0.86,-0.63,173.88,84.84,9.52
-0.23,-1.26,-0.36,174.79,58.59,-26.39
0.03,-1.91,-0.42,170.59,78.75,-60.2
-0.04,-1.98,-0.56,135.38,82.74,-75.32
-0.41,-1.18,-0.74,96.18,63.84,-58.66
-0.47,-0.64,-0.6,84,47.53,-57.19
-0.6,-0.41,-0.52,62.23,55.72,-47.53
-0.87,-0.3,-0.54,33.18,57.4,-42
-1.04,-0.3,-0.59,14.07,54.25,-40.46
-1.18,-0.31,-0.65,14.21,46.41,-41.86
-1.22,-0.16,-0.63,14.07,36.19,-47.88
-1.21,-0.03,-0.6,7.91,22.75,-56.28
-1.16,-0.01,-0.56,15.89,13.44,-63.21
-1.1,0.01,-0.42,33.95,12.6,-71.47
-0.99,-0.07,-0.4,48.65,8.54,-83.72
-0.93,-0.11,-0.4,56.84,3.99,-89.18
-1,-0.1,-0.46,52.64,-5.81,-91.42
-1.01,-0.1,-0.49,44.8,-14.07,-94.01
-0.9,-0.17,-0.54,41.09,-18.9,-93.31
-0.79,-0.22,-0.42,42.63,-18.55,-89.95
-0.79,-0.31,-0.36,30.73,-17.36,-85.26
-0.8,-0.36,-0.23,22.82,-14.77,-81.76
-0.85,-0.27,-0.12,8.68,-9.03,-79.31
-0.91,-0.24,-0.08,-1.47,-9.8,-76.79
-0.9,-0.22,-0.07,1.96,-7,-74.13
-0.92,-0.18,-0.11,3.15,-5.18,-70.14
-0.9,-0.17,-0.08,17.57,13.44,-67.48
-0.94,-0.13,-0.08,25.62,15.47,-67.69
-0.98,-0.12,-0.15,19.88,14.35,-65.24
-0.92,-0.16,-0.17,20.02,19.11,-64.26
-0.9,-0.19,-0.17,23.31,22.61,-64.75
-0.87,-0.29,-0.18,28.77,24.08,-65.31
-0.86,-0.35,-0.18,30.03,25.48,-66.85
-0.87,-0.38,-0.2,29.96,23.24,-68.25
-0.88,-0.33,-0.23,29.82,21.28,-69.58
-0.89,-0.25,-0.27,28.84,20.37,-69.23
-0.96,-0.19,-0.32,27.72,18.62,-68.32
-1.02,-0.13,-0.34,25.48,15.82,-67.13
-1.07,-0.05,-0.34,22.61,13.44,-66.01
-1.11,0.01,-0.31,21.14,10.43,-64.96
-1.14,0.05,-0.3,17.64,6.86,-63.63
-1.18,0.01,-0.32,12.11,2.24,-60.97
-1.19,-0.01,-0.34,1.96,-5.18,-56.98
-1.18,-0.03,-0.3,-12.11,-9.17,-50.4
-1.22,-0.04,-0.26,-27.37,-11.55,-43.05
-1.27,-0.04,-0.22,-30.94,-18.83,-37.59
-1.27,-0.08,-0.12,-29.26,-31.08,-31.78
-1.23,-0.15,-0.02,-22.12,-38.92,-22.54
-1.24,-0.18,0.09,-8.33,-41.79,-13.79
-1.33,-0.11,0.2,10.36,-38.01,-4.27
-1.49,0.02,0.23,35.28,-31.01,9.03
-1.61,0.26,0.2,67.69,-31.99,25.83
-1.68,0.47,0.16,76.51,-49.14,41.79
-1.68,0.65,0.23,76.09,-74.48,62.72
-1.57,0.79,0.35,74.2,-82.67,75.81
-1.46,0.75,0.16,56.84,-80.01,87.15
-1.33,0.53,-0.22,37.87,-70.77,99.96
-1.24,0.37,-0.36,11.06,-68.39,105.49
-1.14,0.04,-0.51,-17.08,-65.66,109.34
-1.04,-0.21,-0.48,-58.73,-66.43,115.5
-0.95,-0.55,-0.46,-69.3,-55.16,120.61
-0.95,-0.75,-0.61,-73.01,-34.09,128.24
-1.04,-0.91,-0.69,-64.05,-20.23,140.84
-1.22,-0.96,-0.77,-52.22,-11.13,148.12
-1.52,-1.06,-0.73,-60.76,-37.17,150.08
-1.55,-1.18,-0.63,-50.61,-45.22,144.48
-1.4,-1.22,-0.65,-25.97,-45.29,137.83
-1.24,-0.97,-0.72,5.04,-46.06,142.38
-1.23,-0.66,-0.54,31.08,-45.01,142.8
-1.18,-0.53,-0.31,32.62,-46.83,137.27
-0.99,-0.58,-0.22,16.59,-43.26,134.61
-0.78,-0.55,-0.17,-4.48,-35.35,135.38
-0.73,-0.54,-0.18,-22.12,-29.05,134.12
-0.75,-0.52,-0.24,-30.1,-29.19,130.69
-0.73,-0.55,-0.19,-34.79,-34.37,124.81
-0.72,-0.61,-0.17,-40.04,-40.18,117.74
-0.7,-0.63,-0.15,-46.34,-46.13,111.51
-0.66,-0.62,-0.12,-47.18,-47.04,103.46
-0.62,-0.63,-0.1,-48.37,-47.81,94.08
-0.55,-0.62,-0.06,-60.9,-45.99,84.21
-0.51,-0.61,-0.08,-75.04,-42.42,74.2
-0.48,-0.6,-0.19,-84.63,-40.46,61.95
-0.43,-0.64,-0.22,-87.71,-39.62,47.04
-0.32,-0.69,-0.22,-86.73,-19.46,39.97
-0.22,-0.74,-0.25,-82.53,-27.51,32.83
-0.19,-0.81,-0.27,-75.88,-20.93,25.83
-0.2,-0.88,-0.25,-62.58,-19.04,18.13
-0.21,-0.88,-0.26,-51.03,-17.15,10.5
-0.21,-0.85,-0.26,-34.79,-10.22,7.56
-0.32,-0.84,-0.19,-10.57,-1.61,6.86
-0.61,-0.77,-0.06,10.85,6.93,4.27
-0.63,-0.61,-0.01,21.84,21.42,1.96
-0.79,-0.32,-0.05,34.23,35.35,5.95
-0.99,0.08,-0.04,29.75,47.95,20.93
-1.35,0.53,0.43,9.24,48.58,37.45
-1.67,0.71,0.56,-7.35,30.87,33.39
-1.87,1.05,0.47,-16.8,-13.09,23.8
-1.73,1.49,0.75,6.65,-18.55,30.73
-1.91,2.29,0.72,55.72,3.92,29.12
-2.12,2.48,0.52,83.02,6.3,22.26
-1.77,1.82,0.18,58.1,7.7,23.38
-1.37,1.05,0.03,21.77,7.77,25.83
-1.06,0.3,-0.15,-13.65,1.96,22.47
-0.83,-0.15,-0.22,-38.71,3.99,19.88
-0.65,-0.53,-0.25,-48.02,8.82,-8.19
-0.34,-0.69,-0.23,-54.11,28.56,-39.9
-0.43,-0.75,-0.05,-56.56,44.1,-66.99
-1.03,-0.52,0.23,-44.45,41.3,-68.25
-1.52,-0.22,0.46,-37.66,12.81,-53.2
-1.54,-0.03,0.33,-21.56,8.4,-35.49
-1.32,0.04,0.2,-6.09,24.15,-50.26
-1.16,0.1,0.19,7.14,58.45,-82.32
-1.2,0.03,0.05,32.27,107.59,-107.87
-1.32,-0.2,-0.18,98.07,131.18,-94.36
-1.5,-0.77,-0.41,148.4,136.08,-11.9
-0.76,-0.91,-0.66,164.99,76.16,23.73
-0.14,-1.44,-0.44,151.76,66.5,-33.11
-0.11,-1.95,-0.43,144.41,82.74,-73.92
-0.35,-1.74,-0.55,95.76,82.53,-72.66
-0.51,-0.89,-0.64,76.93,55.23,-58.17
-0.67,-0.5,-0.46,80.92,45.01,-51.94
-0.84,-0.23,-0.5,52.71,45.29,-47.18
-1.04,-0.18,-0.53,19.04,41.58,-46.27
-1.12,-0.21,-0.57,-1.82,39.41,-46.48
-1.17,-0.19,-0.64,1.05,38.22,-51.17
-1.16,-0.08,-0.68,6.86,31.36,-59.85
-1.12,-0.06,-0.68,17.71,23.03,-66.85
-1.05,-0.1,-0.61,35.98,16.45,-77.91
-0.98,-0.12,-0.49,51.03,12.32,-87.01
-0.98,-0.14,-0.4,55.58,6.02,-93.45
-1.03,-0.13,-0.39,52.43,-3.43,-97.37
-0.94,-0.14,-0.4,39.83,-14.56,-96.95
-0.8,-0.18,-0.31,31.15,-21,-97.58
-0.68,-0.3,-0.26,15.54,-4.69,-91.77
-0.79,-0.42,-0.35,18.27,-9.24,-85.19
-0.88,-0.38,-0.21,14,-10.15,-82.32
-0.94,-0.3,-0.1,4.97,-6.3,-83.44
-0.97,-0.24,-0.08,-0.56,-8.19,-84
-0.95,-0.19,-0.09,1.75,-6.09,-82.88
-0.97,-0.04,-0.11,0.91,-2.8,-80.99
-0.89,-0.18,-0.07,8.05,15.19,-76.93
-0.93,-0.16,-0.1,26.81,20.58,-77.56
-0.95,-0.15,-0.12,22.82,19.88,-75.6
-0.89,-0.17,-0.15,25.55,22.19,-73.43
-0.88,-0.18,-0.16,31.08,25.9,-73.08
-0.86,-0.23,-0.18,33.81,28.42,-73.43
-0.87,-0.27,-0.19,32.83,27.58,-73.99
-0.89,-0.29,-0.2,30.52,24.99,-74.9
-0.93,-0.27,-0.22,27.09,21.91,-75.95
-0.97,-0.23,-0.28,23.38,17.71,-76.09
-1.01,-0.17,-0.33,19.18,14.07,-75.25
-1.05,-0.09,-0.34,16.03,10.64,-72.17
-1.08,0.02,-0.31,12.74,7.7,-69.44
-1.08,0.1,-0.28,10.15,5.67,-65.94
-1.11,0.1,-0.27,7.14,3.57,-62.72
-1.13,0.02,-0.3,3.64,1.26,-59.92
-1.15,-0.08,-0.31,-3.29,-1.33,-55.65
-1.2,-0.16,-0.28,-13.44,-2.52,-48.23
-1.26,-0.2,-0.26,-21.77,-6.23,-39.48
-1.28,-0.2,-0.23,-21.91,-19.46,-36.61
-1.24,-0.23,-0.19,-15.19,-30.73,-32.41
-1.18,-0.26,-0.14,-2.87,-33.95,-24.71
-1.19,-0.26,-0.07,9.17,-34.02,-14.98
-1.29,-0.18,0.05,18.06,-33.6,-5.04
-1.42,-0.04,0.11,26.6,-32.76,8.89
-1.52,0.19,0.12,43.47,-36.19,23.8
-1.57,0.41,0.11,59.78,-47.81,38.92
-1.6,0.6,0.15,62.37,-62.37,52.71
-1.57,0.7,0.25,61.11,-74.62,66.78
-1.47,0.68,0.31,60.2,-76.72,79.31
-1.33,0.47,0.02,45.36,-69.93,91.56
-1.17,0.13,-0.17,24.5,-59.92,100.52
-1.1,0.08,-0.34,-3.78,-58.45,104.51
-0.95,-0.19,-0.44,-27.3,-49.91,104.86
-0.93,-0.4,-0.42,-43.89,-46.55,109.41
-0.91,-0.64,-0.4,-47.32,-35.28,113.54
-0.95,-0.75,-0.62,-42.77,-17.5,120.54
-1.12,-0.81,-0.65,-34.02,-4.69,128.31
-1.34,-0.88,-0.75,-40.32,-16.17,135.17
-1.5,-0.94,-0.67,-53.34,-37.45,133.49
-1.37,-1.04,-0.55,-47.04,-49.14,127.61
-1.23,-0.93,-0.53,-36.89,-43.54,125.44
-1.07,-0.71,-0.55,-16.1,-33.46,129.15
-1.09,-0.47,-0.54,-3.08,-37.52,131.53
-1.11,-0.48,-0.35,12.39,-42.14,127.89
-1,-0.56,-0.2,-1.05,-43.33,127.47
-0.8,-0.59,-0.16,-14.35,-35.56,131.18
-0.7,-0.58,-0.17,-28.28,-29.05,133.28
-0.74,-0.6,-0.24,-30.73,-27.86,132.51
-0.79,-0.59,-0.28,-29.33,-33.88,128.17
-0.73,-0.58,-0.25,-24.71,-41.44,121.38
-0.69,-0.53,-0.22,-31.64,-43.05,115.36
-0.67,-0.53,-0.22,-42.49,-42.91,110.04
-0.65,-0.52,-0.22,-44.03,-43.33,100.66
-0.59,-0.51,-0.17,-50.68,-42.63,91.07
-0.55,-0.51,-0.16,-58.38,-37.8,79.87
-0.53,-0.48,-0.17,-69.02,-33.32,66.99
-0.52,-0.51,-0.19,-77.7,-31.71,53.83
-0.44,-0.58,-0.21,-80.92,-28.7,42
-0.35,-0.63,-0.23,-79.38,-23.24,32.97
-0.3,-0.68,-0.24,-78.26,-17.71,24.22
-0.28,-0.73,-0.22,-72.45,-15.54,14.7
-0.28,-0.78,-0.21,-59.36,-13.16,8.89
-0.3,-0.74,-0.19,-48.23,-9.24,4.97
-0.41,-0.81,-0.04,-33.74,-8.75,-17.71
-0.56,-0.79,0.16,-13.09,-8.96,-2.03
-0.62,-0.54,0.04,1.75,19.32,0.28
-0.81,-0.28,-0.08,7.35,36.12,4.97
-1.04,0.08,-0.04,6.09,49.84,18.69
-1.27,0.54,0.33,-8.68,52.85,33.39
-1.51,0.87,0.29,-20.86,34.65,29.68
-1.69,1.16,0.35,-22.05,-10.78,18.27
-1.68,1.62,0.75,1.82,-10.36,20.23
-1.92,2.19,0.68,23.38,1.12,21.42
-1.94,2.09,0.37,31.08,-4.27,19.67
-1.63,1.55,0.09,12.04,-7.35,21.56
-1.35,0.96,-0.04,-10.64,-8.82,24.01
-1.08,0.43,-0.11,-36.12,-11.41,23.17
-0.81,-0.06,-0.16,-58.45,-7.14,15.26
-0.61,-0.41,-0.25,-69.79,2.17,-8.68
-0.38,-0.7,-0.3,-75.11,17.99,-38.36
-0.45,-0.83,-0.16,-85.4,33.25,-65.73
-1.09,-0.66,0.17,-84.77,25.69,-66.08
-1.6,-0.41,0.5,-74.34,1.96,-47.32
-1.65,-0.04,0.24,-41.3,5.81,-24.57
-1.36,0.05,0.14,-13.44,22.82,-36.26
-1.18,0.08,0.18,8.96,65.03,-70.84
-1.1,0.04,0.14,30.73,107.66,-101.43
-1.15,-0.17,0.04,72.31,138.88,-94.5
-1.25,-0.7,-0.26,126.35,145.39,-33.53
-0.85,-1.17,-0.83,180.88,88.97,19.53
-0.25,-1.53,-0.61,200.41,68.25,-40.32
-0.11,-2.02,-0.43,151.83,85.26,-91.63
-0.33,-1.82,-0.5,82.04,82.32,-77.49
-0.66,-0.87,-0.56,27.3,49.35,-72.87
-0.73,-0.57,-0.45,31.5,41.09,-69.58
-0.9,-0.36,-0.44,28.42,44.52,-60.2
-1.1,-0.27,-0.53,16.38,40.32,-56.7
-1.18,-0.29,-0.59,12.53,36.12,-54.67
-1.19,-0.19,-0.59,8.05,36.47,-59.85
-1.18,-0.07,-0.61,0.7,28,-67.34
-1.12,-0.1,-0.6,8.26,18.2,-75.67
-1.05,-0.1,-0.51,34.16,14.63,-82.81
-0.99,-0.16,-0.43,46.48,9.17,-90.79
-0.97,-0.22,-0.41,54.81,3.15,-98.07
-1.03,-0.17,-0.39,52.99,-4.62,-102.9
-0.98,-0.21,-0.38,45.08,-16.38,-101.5
-0.84,-0.16,-0.32,29.82,-18.2,-99.54
-0.76,-0.26,-0.35,21.14,-19.18,-93.8
-0.8,-0.22,-0.28,16.24,-19.88,-88.41
-0.84,-0.24,-0.19,13.44,-19.18,-85.4
-0.87,-0.18,-0.12,3.22,-14,-84.14
-0.91,-0.12,-0.12,-3.5,-9.03,-84.28
-0.93,-0.08,-0.17,-7.14,-11.06,-84.42
-0.87,-0.13,-0.08,-16.03,-1.47,-80.78
-0.89,-0.15,-0.03,-5.95,9.8,-78.47
-0.91,-0.17,-0.03,-4.13,13.93,-74.97
-0.93,-0.2,-0.02,4.69,12.95,-73.57
-0.93,-0.18,-0.02,5.88,12.32,-70.84
-0.88,-0.18,-0.03,12.53,16.38,-69.16
-0.89,-0.19,-0.07,19.95,22.47,-68.81
-0.92,-0.26,-0.14,24.92,26.95,-69.3
-0.95,-0.35,-0.22,28.77,30.1,-70.42
-0.98,-0.39,-0.28,30.94,30.17,-72.03
-1.01,-0.36,-0.29,31.36,26.46,-72.73
-1.02,-0.24,-0.3,31.57,23.45,-72.94
-1.04,-0.11,-0.31,26.6,19.46,-72.24
-1.06,-0.02,-0.32,18.69,13.16,-71.12
-1.1,0.07,-0.31,5.67,8.12,-69.65
-1.14,0.12,-0.29,-3.92,2.52,-67.55
-1.16,0.11,-0.27,-11.9,-3.57,-63.42
-1.16,0.08,-0.24,-22.61,-8.47,-52.71
-1.19,0.04,-0.18,-33.25,-13.44,-42.7
-1.36,0.02,-0.13,-35.91,-17.85,-34.23
-1.27,0,-0.09,-25.06,-21.84,-26.81
-1.28,-0.03,-0.02,-6.72,-27.58,-16.17
-1.32,-0.05,0.03,10.85,-33.04,-5.25
-1.38,-0.01,0.09,29.26,-31.99,9.17
-1.53,0.07,0.11,42.98,-29.96,21.28
-1.64,0.21,0.1,57.54,-36.68,36.4
-1.7,0.37,0.24,66.01,-52.71,52.36
-1.67,0.53,0.23,69.09,-69.3,64.54
-1.61,0.59,0.2,66.99,-71.96,82.18
-1.52,0.56,-0.09,52.29,-68.18,91.21
-1.39,0.41,-0.33,24.64,-65.24,100.94
-1.2,0.27,-0.47,-1.4,-67.48,104.16
-1.02,0.04,-0.4,-32.97,-60.2,107.66
-0.89,-0.27,-0.31,-61.6,-44.17,114.1
-0.86,-0.66,-0.28,-71.26,-26.11,121.59
-0.92,-1.09,-0.52,-58.1,-7.91,132.02
-1.15,-1.15,-0.66,-34.93,-7.35,139.3
-1.41,-1.07,-0.62,-25.62,-20.93,140.35
-1.48,-1.11,-0.59,-27.72,-41.37,134.96
-1.41,-1.12,-0.56,-19.04,-45.5,123.69
-1.22,-0.93,-0.51,-7.49,-41.93,122.29
-1,-0.65,-0.48,6.86,-32.55,132.65
-1.1,-0.47,-0.37,23.87,-27.23,134.68
-1.12,-0.48,-0.27,14.56,-34.93,133.7
-0.88,-0.55,-0.21,-4.97,-35.49,135.03
-0.75,-0.59,-0.14,-22.12,-28.63,136.85
-0.72,-0.64,-0.13,-26.81,-23.87,136.29
-0.74,-0.62,-0.14,-35,-23.38,135.24
-0.77,-0.64,-0.21,-37.87,-30.8,132.09
-0.73,-0.67,-0.21,-30.94,-40.11,125.23
-0.68,-0.65,-0.17,-25.48,-45.85,116.06
-0.61,-0.66,-0.09,-26.6,-46.97,108.71
-0.56,-0.63,-0.04,-36.82,-43.61,100.87
-0.55,-0.6,-0.07,-42.77,-37.24,90.72
-0.53,-0.56,-0.11,-48.16,-32.2,78.75
-0.52,-0.57,-0.16,-51.8,-31.78,61.95
-0.43,-0.58,-0.15,-56.7,-29.75,51.03
-0.31,-0.61,-0.16,-60.06,-20.23,39.97
-0.25,-0.63,-0.18,-62.16,-12.95,28.98
-0.23,-0.68,-0.18,-60.62,-8.19,20.51
-0.23,-0.71,-0.18,-52.5,-5.6,14.56
-0.28,-0.7,-0.18,-34.02,-6.86,11.13
-0.32,-0.67,-0.16,-18.34,-2.24,6.37
-0.59,-0.68,-0.08,1.33,5.81,2.73
-0.61,-0.52,-0.01,14.7,18.06,2.8
-0.73,-0.28,-0.06,17.92,31.57,5.95
-0.94,0.16,-0.13,13.23,43.05,24.08
-1.33,0.54,0.14,-2.8,43.05,39.06
-1.55,0.76,0.4,-18.48,28.21,31.71
-1.75,1.04,0.33,-29.82,-16.59,20.37
-1.64,1.23,0.83,-7.35,-30.52,15.82
-1.65,1.63,0.66,29.33,-11.76,8.89
-1.79,1.83,0.36,39.69,4.2,8.12
-1.74,1.68,0.16,24.92,12.46,14.77
-1.53,1.18,0.05,3.22,10.78,23.03
-1.36,0.7,-0.04,-28.35,0.84,26.95
-1.14,0.05,-0.16,-45.22,-1.82,20.79
-0.99,-0.44,-0.13,-62.44,-1.89,-3.43
-1.19,-0.89,0.42,-74.48,-19.25,-39.06
-1.37,-1.03,0.77,-69.65,-22.61,-46.76
-1.53,-0.13,0.13,-51.17,0.21,-14.42
-1.43,0.24,-0.24,-33.95,8.47,-11.2
-1.07,0.14,-0.03,13.58,40.81,-30.59
-0.8,0.03,0.11,48.58,77.07,-76.09
-0.54,-0.15,0.1,62.44,115.15,-103.88
-0.32,-0.55,-0.17,98.7,135.59,-99.82
-0.39,-1.11,-0.53,168.63,126.7,-29.54
-0.45,-1.41,-0.92,213.08,71.54,-0.98
-0.18,-1.61,-0.64,181.93,56.7,-52.43
-0.06,-1.9,-0.53,93.8,66.99,-77.77
-0.53,-1.24,-0.4,35.49,86.17,-70.42
-0.92,-0.72,-0.32,17.57,84.49,-67.41
-1.33,-0.38,-0.28,28.84,72.59,-55.16
-1.47,-0.16,-0.33,49.77,64.33,-47.95
-1.43,-0.15,-0.42,65.1,60.41,-42.42
-1.28,-0.04,-0.53,58.17,50.12,-46.9
-1.11,-0.09,-0.64,50.54,44.24,-54.6
-1.01,-0.24,-0.7,52.29,38.08,-67.06
-0.98,-0.11,-0.67,48.58,24.78,-76.58
-0.92,-0.06,-0.55,41.23,14.28,-85.54
-0.87,-0.09,-0.47,39.83,9.73,-90.93
-0.88,-0.13,-0.4,38.29,8.75,-91.77
-0.92,-0.2,-0.37,32.97,6.09,-91.84
-0.94,-0.26,-0.39,26.25,0.49,-90.65
-0.91,-0.36,-0.4,22.82,-7.14,-87.92
-0.86,-0.35,-0.38,18.27,-10.08,-85.89
-0.8,-0.35,-0.32,15.05,-7.35,-84.07
-0.84,-0.4,-0.37,24.36,-2.31,-83.09
-0.9,-0.3,-0.31,32.13,-4.76,-82.81
-0.92,-0.28,-0.25,32.9,-7.98,-83.23
-0.94,-0.21,-0.19,31.78,-4.48,-83.02
-0.95,-0.14,-0.15,24.5,-3.22,-84.35
-0.96,-0.12,-0.17,14.28,-8.05,-86.03
-0.94,-0.13,-0.16,8.26,-9.45,-87.01
-0.93,-0.15,-0.17,-6.16,-5.18,-85.61
-0.83,-0.2,-0.14,-2.03,11.76,-80.99
-0.87,-0.23,-0.17,2.38,17.5,-81.83
-0.92,-0.3,-0.19,5.39,20.02,-81.76
-0.93,-0.32,-0.15,7.21,19.25,-82.11
-0.92,-0.32,-0.11,14.14,19.11,-81.34
-0.9,-0.31,-0.07,25.69,21.28,-79.52
-0.9,-0.28,-0.08,36.75,25.62,-77.07
-0.92,-0.24,-0.17,42.42,29.68,-74.97
-1.02,-0.19,-0.25,43.12,27.51,-73.36
-1.1,-0.11,-0.3,38.92,22.4,-72.45
-1.15,-0.01,-0.3,28.91,17.43,-70.42
-1.17,0.08,-0.28,22.26,12.81,-67.9
-1.19,0.14,-0.25,17.92,9.52,-65.24
-1.22,0.08,-0.27,14.98,6.09,-61.32
-1.24,0,-0.29,8.68,-17.92,-57.19
-1.23,-0.06,-0.26,-2.66,-6.79,-50.26
-1.26,-0.07,-0.19,-11.55,-9.45,-41.86
-1.28,-0.06,-0.1,-7,-13.93,-34.86
-1.23,-0.08,-0.03,1.12,-21.42,-26.46
-1.19,-0.1,-0.01,12.95,-25.13,-17.57
-1.2,-0.08,-0.01,24.08,-23.94,-3.29
-1.28,-0.01,0.04,35.28,-22.12,9.87
-1.47,0.12,0.12,44.87,-23.52,23.03
-1.61,0.27,0.17,65.52,-30.59,37.94
-1.63,0.46,0.18,80.57,-42.28,54.04
-1.61,0.64,0.12,79.94,-56.98,66.15
-1.53,0.72,0.21,67.9,-66.15,85.61
-1.41,0.61,0.08,57.19,-64.47,96.74
-1.29,0.39,-0.2,39.13,-52.15,107.73
-1.22,0.17,-0.4,17.01,-47.88,117.18
-1.13,0,-0.48,-17.71,-51.17,123.76
